"KEGGID","Statistic"
"C07271",0.000829190016389307
"C11401",0.000829190016389307
"C02452",0.000829190016389307
"C11951",0.000829190016389307
"C04435",0.000829190016389307
"C11387",0.000829190016389307
"C09893",0.000829190016389307
"C00809",0.000829190016389307
"C11942",0.000829190016389307
"C09906",0.000829190016389307
"C11938",0.000829190016389307
"C20425",0.000829190016389307
"C01499",0.000829190016389307
"C09885",0.000829190016389307
"C09859",0.000829190016389307
"C11941",0.000829190016389307
"C09847",0.000829190016389307
"C00632",0.996928500590445
"C11343",0.996928500590445
"C12107",0.996928500590445
"C07555",0.996928500590445
"C12115",0.996928500590445
"C01270",0.996928500590445
"C16235",0.996928500590445
"C19270",0.996928500590445
"C02518",0.996928500590445
"C06669",0.996928500590445
"C07555",0.323239190118284
"C01270",0.323239190118284
"C02518",0.323239190118284
"C11343",0.323239190118284
"C06669",0.323239190118284
"C16235",0.323239190118284
"C19270",0.323239190118284
"C00632",0.323239190118284
"C12115",0.323239190118284
"C12107",0.323239190118284
"C04227",0.791799365373157
"C16666",0.791799365373157
"C03758",0.791799365373157
"C03758",0.593904239101043
"C04227",0.593904239101043
"C16666",0.593904239101043
"C16399",0.477949244354087
"C05135",0.477949244354087
"C16399",0.524466208133382
"C05135",0.524466208133382
"C10865",0.138432585772647
"C10787",0.509814656719065
"C06317",0.509814656719065
"C18980",0.409885049136599
"C09772",0.814672270828639
"C09772",0.682404196083275
"C03985",0.12135739439683
"C11413",0.12135739439683
"C09902",0.12135739439683
"C02344",0.12135739439683
"C17125",0.12135739439683
"C02484",0.12135739439683
"C17517",0.12135739439683
"C18017",0.12135739439683
"C20261",0.12135739439683
"C11396",0.12135739439683
"C01766",0.12135739439683
"C01411",0.12135739439683
"C11390",0.12135739439683
"C02462",0.12135739439683
"C16772",0.12135739439683
"C11416",0.12135739439683
"C01765",0.12135739439683
"C11410",0.12135739439683
"C16909",0.12135739439683
"C11952",0.12135739439683
"C17518",0.12135739439683
"C09848",0.12135739439683
"C11393",0.12135739439683
"C01500",0.12135739439683
"C11388",0.12135739439683
"C11399",0.12135739439683
"C11400",0.12135739439683
"C03039",0.12135739439683
"C11384",0.12135739439683
"C17611",0.12135739439683
"C09844",0.12135739439683
"C11389",0.12135739439683
"C17384",0.12135739439683
"C11397",0.12135739439683
"C09871",0.12135739439683
"C11411",0.12135739439683
"C00843",0.12135739439683
"C17073",0.12135739439683
"C04126",0.158706224377144
"C04122",0.158706224377144
"C01210",0.158706224377144
"C19831",0.581871717980005
"C19830",0.581871717980005
"C17367",0.581871717980005
"C01162",0.862728032641883
"C00768",0.862728032641883
"C00135",0.862728032641883
"C06419",0.862728032641883
"C10321",0.0511514234985365
"C10129",0.0511514234985365
"C06177",0.0511514234985365
"C10866",0.0511514234985365
"C06184",0.853504836058986
"C02357",0.195502379723991
"C02370",0.195502379723991
"C05568",0.201506193123951
"C03680",0.201506193123951
"C03817",0.201506193123951
"C19481",0.201506193123951
"C14090",0.109668330577194
"C14099",0.109668330577194
"C11345",0.109373799207853
"C06558",0.109373799207853
"C08501",0.666583587968871
"C08471",0.666583587968871
"C02445",0.666583587968871
"C08471",0.566277890034341
"C08501",0.566277890034341
"C02445",0.566277890034341
"C08283",0.655202694952442
"C10155",0.655202694952442
"C12535",0.655202694952442
"C08283",0.840039026029332
"C12535",0.840039026029332
"C10155",0.840039026029332
"C10155",0.815273588075706
"C08283",0.815273588075706
"C12535",0.815273588075706
"C02222",0.932296358091774
"C03453",0.932296358091774
"C03676",0.932296358091774
"C06035",0.932296358091774
"C02501",0.932296358091774
"C10600",0.166289281431081
"C03703",0.166289281431081
"C00337",0.166289281431081
"C02350",1.32324978937569e-06
"C02348",1.32324978937569e-06
"C01551",1.32324978937569e-06
"C04670",0.0888067323688283
"C05126",0.0888067323688283
"C04815",0.0888067323688283
"C02631",0.0888067323688283
"C16432",0.598723436364683
"C01109",0.598723436364683
"C01601",0.690703579107466
"C06366",0.472626440679833
"C16565",0.472626440679833
"C16565",0.617078260652616
"C06366",0.617078260652616
"C16213",0.451342637690592
"C07719",0.451342637690592
"C07726",0.451342637690592
"C14785",0.451342637690592
"C03012",0.451342637690592
"C06442",0.341026624656491
"C19929",0.341026624656491
"C00993",0.341026624656491
"C10996",0.341026624656491
"C03153",0.341026624656491
"C02728",0.439120096293723
"C17581",0.0442064020129817
"C01046",0.0442064020129817
"C01077",0.0442064020129817
"C02207",0.0442064020129817
"C03210",0.0442064020129817
"C00956",0.0442064020129817
"C19694",0.0442064020129817
"C05016",0.0442064020129817
"C06234",0.0442064020129817
"C15025",0.517634251076988
"C00318",0.517634251076988
"C08464",0.472845273981243
"C11196",0.472845273981243
"C08464",0.981563985441368
"C00478",0.228662754968481
"C03652",0.228662754968481
"C06158",0.228662754968481
"C02360",0.228662754968481
"C03827",0.228662754968481
"C11592",0.228662754968481
"C18028",0.228662754968481
"C01989",0.228662754968481
"C06474",0.228662754968481
"C16390",0.228662754968481
"C03979",0.228662754968481
"C06485",0.228662754968481
"C02991",0.228662754968481
"C01088",0.228662754968481
"C02488",0.228662754968481
"C06478",0.228662754968481
"C17209",0.228662754968481
"C06159",0.228662754968481
"C03761",0.228662754968481
"C04314",0.822882982513494
"C12088",0.822882982513494
"C10475",0.822882982513494
"C10472",0.822882982513494
"C04514",0.822882982513494
"C20269",0.822882982513494
"C10490",0.822882982513494
"C06358",0.822882982513494
"C06205",0.822882982513494
"C15419",0.822882982513494
"C04314",0.452592342417148
"C12088",0.452592342417148
"C04514",0.452592342417148
"C10475",0.452592342417148
"C20269",0.452592342417148
"C10472",0.452592342417148
"C06205",0.452592342417148
"C10490",0.452592342417148
"C06358",0.452592342417148
"C15419",0.452592342417148
"C20639",0.834823760513597
"C20651",0.834823760513597
"C05834",0.164911547038683
"C19567",0.164911547038683
"C15479",0.0597835384855817
"C10141",0.0597835384855817
"C16843",0.0597835384855817
"C10143",0.0597835384855817
"C15478",0.0597835384855817
"C17580",0.0597835384855817
"C20311",0.0597835384855817
"C05838",0.817329055891565
"C06738",0.817329055891565
"C12621",0.817329055891565
"C00811",0.817329055891565
"C10945",0.817329055891565
"C02763",0.817329055891565
"C00166",0.817329055891565
"C01772",0.817329055891565
"C07114",0.817329055891565
"C08456",0.681464999165031
"C02781",0.0751361544076154
"C01721",0.0751361544076154
"C02431",0.0751361544076154
"C02338",0.0751361544076154
"C01684",0.0751361544076154
"C01019",0.0751361544076154
"C02522",0.0751361544076154
"C07326",0.0751361544076154
"C08258",0.0751361544076154
"C00861",0.0751361544076154
"C01018",0.0751361544076154
"C00586",0.0751361544076154
"C00507",0.0751361544076154
"C08259",0.0751361544076154
"C16538",0.0751361544076154
"C02476",0.0751361544076154
"C02095",0.0751361544076154
"C08352",0.0751361544076154
"C10453",0.244590068923938
"C09858",0.244590068923938
"C09858",0.244590068923938
"C09904",0.244590068923938
"C09905",0.244590068923938
"C10453",0.244590068923938
"C19729",0.244590068923938
"C09904",0.244590068923938
"C09905",0.244590068923938
"C12303",0.244590068923938
"C19229",0.244590068923938
"C19729",0.244590068923938
"C12303",0.244590068923938
"C06578",0.244590068923938
"C10469",0.244590068923938
"C10469",0.244590068923938
"C19229",0.244590068923938
"C06578",0.244590068923938
"C10453",0.707346085412919
"C09858",0.707346085412919
"C09858",0.707346085412919
"C09904",0.707346085412919
"C09905",0.707346085412919
"C10453",0.707346085412919
"C19729",0.707346085412919
"C09904",0.707346085412919
"C09905",0.707346085412919
"C12303",0.707346085412919
"C19229",0.707346085412919
"C19729",0.707346085412919
"C12303",0.707346085412919
"C06578",0.707346085412919
"C10469",0.707346085412919
"C10469",0.707346085412919
"C19229",0.707346085412919
"C06578",0.707346085412919
"C02989",0.472501294963048
"C15999",0.472501294963048
"C15998",0.472501294963048
"C02230",0.878491077989903
"C02242",0.878491077989903
"C02057",0.32347808439175
"C20488",0.32347808439175
"C19565",0.32347808439175
"C20487",0.32347808439175
"C07527",0.32347808439175
"C18090",0.32347808439175
"C02265",0.32347808439175
"C18747",0.32347808439175
"C19578",0.32347808439175
"C00079",0.32347808439175
"C14096",0.37136467792151
"C06337",0.37136467792151
"C14100",0.37136467792151
"C01606",0.37136467792151
"C03590",0.37136467792151
"C12206",0.832358411876308
"C05607",0.832358411876308
"C02201",0.832358411876308
"C05581",0.832358411876308
"C01744",0.832358411876308
"C02363",0.832358411876308
"C11380",0.832358411876308
"C01456",0.832358411876308
"C10712",0.832358411876308
"C03080",0.832358411876308
"C11457",0.832358411876308
"C01198",0.832358411876308
"C01198",0.404609804358634
"C02201",0.404609804358634
"C11457",0.404609804358634
"C12206",0.404609804358634
"C03080",0.404609804358634
"C02363",0.404609804358634
"C01744",0.404609804358634
"C05607",0.404609804358634
"C10712",0.404609804358634
"C05581",0.404609804358634
"C11380",0.404609804358634
"C01456",0.404609804358634
"C19872",0.0199644016716292
"C09887",0.0373168048388992
"C17690",0.0373168048388992
"C09841",0.0373168048388992
"C11940",0.0373168048388992
"C03037",0.0373168048388992
"C09777",0.0373168048388992
"C17824",0.0373168048388992
"C09792",0.0373168048388992
"C14515",0.0373168048388992
"C14351",0.0373168048388992
"C18352",0.0373168048388992
"C11924",0.0373168048388992
"C09841",0.0373168048388992
"C03037",0.0373168048388992
"C11924",0.0373168048388992
"C09896",0.0373168048388992
"C11940",0.0373168048388992
"C20320",0.0373168048388992
"C20320",0.0373168048388992
"C09791",0.0373168048388992
"C09791",0.0373168048388992
"C14515",0.0373168048388992
"C18352",0.0373168048388992
"C18343",0.0373168048388992
"C09896",0.0373168048388992
"C17824",0.0373168048388992
"C09792",0.0373168048388992
"C14351",0.0373168048388992
"C18343",0.0373168048388992
"C09887",0.0373168048388992
"C17622",0.0373168048388992
"C17690",0.0373168048388992
"C09777",0.0373168048388992
"C17622",0.0373168048388992
"C09887",0.676655720814717
"C17690",0.676655720814717
"C09841",0.676655720814717
"C11940",0.676655720814717
"C03037",0.676655720814717
"C09777",0.676655720814717
"C17824",0.676655720814717
"C09792",0.676655720814717
"C14515",0.676655720814717
"C14351",0.676655720814717
"C18352",0.676655720814717
"C11924",0.676655720814717
"C09841",0.676655720814717
"C03037",0.676655720814717
"C11924",0.676655720814717
"C09896",0.676655720814717
"C11940",0.676655720814717
"C20320",0.676655720814717
"C20320",0.676655720814717
"C09791",0.676655720814717
"C09791",0.676655720814717
"C14515",0.676655720814717
"C18352",0.676655720814717
"C18343",0.676655720814717
"C09896",0.676655720814717
"C17824",0.676655720814717
"C09792",0.676655720814717
"C14351",0.676655720814717
"C18343",0.676655720814717
"C09887",0.676655720814717
"C17622",0.676655720814717
"C17690",0.676655720814717
"C09777",0.676655720814717
"C17622",0.676655720814717
"C01959",0.498851318057129
"C07441",0.342063231750165
"C04548",0.342063231750165
"C08273",0.342063231750165
"C07146",0.342063231750165
"C07832",0.342063231750165
"C01869",0.342063231750165
"C05587",0.342063231750165
"C07453",0.342063231750165
"C19582",0.342063231750165
"C10916",0.80833789319449
"C07519",0.893792655007066
"C03754",0.811662451031363
"C02527",0.811662451031363
"C00366",0.00564329492344356
"C20157",0.61429795593511
"C06459",0.640290926029632
"C13710",0.932371899154351
"C00534",0.932371899154351
"C11846",0.932371899154351
"C00848",0.674595442806713
"C11418",0.674595442806713
"C20322",0.674595442806713
"C19731",0.674595442806713
"C02108",0.674595442806713
"C11937",0.674595442806713
"C11944",0.674595442806713
"C11402",0.674595442806713
"C09785",0.674595442806713
"C09842",0.674595442806713
"C08489",0.674595442806713
"C16461",0.674595442806713
"C08498",0.674595442806713
"C08546",0.674595442806713
"C20223",0.674595442806713
"C18019",0.674595442806713
"C09836",0.674595442806713
"C20222",0.674595442806713
"C11651",0.674595442806713
"C09786",0.674595442806713
"C09804",0.674595442806713
"C11403",0.674595442806713
"C20221",0.674595442806713
"C06069",0.674595442806713
"C19083",0.674595442806713
"C11943",0.674595442806713
"C03448",0.674595442806713
"C09854",0.674595442806713
"C20323",0.674595442806713
"C11414",0.674595442806713
"C09842",0.829711768683392
"C08546",0.829711768683392
"C11943",0.829711768683392
"C08498",0.829711768683392
"C11651",0.829711768683392
"C02108",0.829711768683392
"C11402",0.829711768683392
"C20221",0.829711768683392
"C11403",0.829711768683392
"C20222",0.829711768683392
"C11937",0.829711768683392
"C19731",0.829711768683392
"C09836",0.829711768683392
"C11944",0.829711768683392
"C11418",0.829711768683392
"C09786",0.829711768683392
"C11414",0.829711768683392
"C09854",0.829711768683392
"C20322",0.829711768683392
"C06069",0.829711768683392
"C20223",0.829711768683392
"C16461",0.829711768683392
"C20323",0.829711768683392
"C19083",0.829711768683392
"C08489",0.829711768683392
"C09785",0.829711768683392
"C09804",0.829711768683392
"C18019",0.829711768683392
"C03448",0.829711768683392
"C00848",0.829711768683392
"C00506",0.820828410385194
"C03298",0.795248177549315
"C01152",0.795248177549315
"C10998",0.319126370041435
"C11016",0.319126370041435
"C19319",0.319126370041435
"C19319",0.201705915657636
"C10998",0.201705915657636
"C11016",0.201705915657636
"C17730",0.265566542527222
"C17730",0.610708489713427
"C10773",0.187373321338393
"C10163",0.187373321338393
"C10163",0.730907254256198
"C10773",0.730907254256198
"C00111",0.0591821866655996
"C19156",0.0591821866655996
"C00118",0.0591821866655996
"C00661",0.0591821866655996
"C19156",0.814474536690146
"C00661",0.814474536690146
"C00118",0.814474536690146
"C00111",0.814474536690146
"C14280",0.13332520747552
"C09790",0.864875979243956
"C17621",0.864875979243956
"C18020",0.864875979243956
"C04433",0.864875979243956
"C18066",0.864875979243956
"C18202",0.864875979243956
"C03092",0.864875979243956
"C16462",0.864875979243956
"C07276",0.864875979243956
"C19082",0.864875979243956
"C18027",0.864875979243956
"C20326",0.864875979243956
"C07203",0.361244104985912
"C10284",0.744071428321465
"C11837",0.744071428321465
"C16322",0.548811937219216
"C16322",0.415918420052198
"C19194",0.206118110649086
"C06414",0.38983594647488
"C19474",0.38983594647488
"C06325",0.38983594647488
"C14040",0.38983594647488
"C12346",0.209762690299365
"C18487",0.209762690299365
"C02710",0.79157875533773
"C10173",0.79157875533773
"C02710",0.912143038556982
"C10173",0.912143038556982
"C15476",0.270190059588162
"C04599",0.270190059588162
"C15476",0.270190059588162
"C04599",0.270190059588162
"C15476",0.0972086989905917
"C04599",0.0972086989905917
"C15476",0.0972086989905917
"C04599",0.0972086989905917
"C13008",0.963886792870435
"C02937",0.963886792870435
"C02693",0.963886792870435
"C00437",0.465802715880298
"C01047",0.465802715880298
"C17783",0.916055742596346
"C02385",0.291725975194424
"C00792",0.291725975194424
"C00062",0.291725975194424
"C20670",0.0790999597893451
"C03139",0.579019077694165
"C03230",0.956411004133612
"C06525",0.956411004133612
"C06344",0.956411004133612
"C06331",0.956411004133612
"C05634",0.956411004133612
"C01386",0.956411004133612
"C11504",0.956411004133612
"C00954",0.956411004133612
"C02298",0.956411004133612
"C00954",0.410924589079805
"C02298",0.410924589079805
"C05634",0.410924589079805
"C11504",0.410924589079805
"C01386",0.410924589079805
"C06525",0.410924589079805
"C06331",0.410924589079805
"C03230",0.410924589079805
"C06344",0.410924589079805
"C10851",0.873073455905605
"C00327",0.678194102172419
"C17249",0.292652444828134
"C00438",0.936637483822651
"C04209",0.936637483822651
"C03081",0.574996324329361
"C01173",0.574996324329361
"C09268",0.574996324329361
"C00499",0.102134571222514
"C19719",0.871724827183187
"C17203",0.0677614605676475
"C00780",0.0677614605676475
"C08265",0.45791356611109
"C08295",0.45791356611109
"C03145",0.45791356611109
"C06034",0.442827908012093
"C17576",0.442827908012093
"C16994",0.538746555521788
"C16994",0.617337515404988
"C07432",0.888604340141243
"C09991",0.888604340141243
"C16737",0.297165176090252
"C02779",0.297165176090252
"C00691",0.297165176090252
"C00204",0.297165176090252
"C05394",0.297165176090252
"C05410",0.297165176090252
"C19679",0.297165176090252
"C01216",0.297165176090252
"C06892",0.297165176090252
"C03107",0.297165176090252
"C03383",0.297165176090252
"C00273",0.297165176090252
"C01115",0.297165176090252
"C02692",0.297165176090252
"C03269",0.297165176090252
"C03926",0.297165176090252
"C17577",0.297165176090252
"C20251",0.297165176090252
"C00198",0.297165176090252
"C02669",0.297165176090252
"C01040",0.297165176090252
"C20680",0.297165176090252
"C01056",0.0217021161477419
"C20361",0.0217021161477419
"C16569",0.0217021161477419
"C03043",0.0217021161477419
"C19569",0.214851183644146
"C06332",0.214851183644146
"C01586",0.214851183644146
"C06339",0.214851183644146
"C17578",0.0224500135219027
"C02262",0.0224500135219027
"C06763",0.0224500135219027
"C12212",0.0224500135219027
"C01214",0.0224500135219027
"C00329",0.0224500135219027
"C03570",0.0224500135219027
"C08349",0.0224500135219027
"C14579",0.543543192346154
"C09642",0.543543192346154
"C18771",0.543543192346154
"C17235",0.543543192346154
"C10146",0.543543192346154
"C18887",0.543543192346154
"C07591",0.543543192346154
"C18771",0.630672452086557
"C07591",0.630672452086557
"C10146",0.630672452086557
"C18887",0.630672452086557
"C17235",0.630672452086557
"C14579",0.630672452086557
"C09642",0.630672452086557
"C09988",0.653191547004754
"C17903",0.653191547004754
"C07220",0.653191547004754
"C13747",0.250214099672979
"C07130",0.250214099672979
"C07480",0.250214099672979
"C00590",0.33305335406371
"C15475",0.33305335406371
"C20343",0.33305335406371
"C20343",0.754787042814441
"C15475",0.754787042814441
"C00590",0.754787042814441
"C12033",0.720788739323946
"C19415",0.720788739323946
"C05636",0.720788739323946
"C05638",0.720788739323946
"C03929",0.065409970023323
"C03929",0.968115984115915
"C11120",0.0139254841168315
"C08375",0.496568367723623
"C08375",0.181275267076031
"C08375",0.409918160538634
"C04650",0.808551037229167
"C05042",0.808551037229167
"C00082",0.883587414030362
"C01536",0.883587414030362
"C06420",0.883587414030362
"C03290",0.883587414030362
"C04368",0.883587414030362
"C19712",0.883587414030362
"C19579",0.883587414030362
"C17941",0.657978527327762
"C03113",0.279621315696474
"C20271",0.100714403601352
"C17825",0.100714403601352
"C10448",0.100714403601352
"C02952",0.100714403601352
"C07159",0.100714403601352
"C17822",0.100714403601352
"C19351",0.100714403601352
"C06070",0.100714403601352
"C17823",0.100714403601352
"C14113",0.981466946301432
"C12294",0.981466946301432
"C14113",0.521673043211675
"C12294",0.521673043211675
"C16286",0.896122510985598
"C11466",0.67353033072047
"C04447",0.67353033072047
"C12026",0.67353033072047
"C04773",0.67353033072047
"C00847",0.67353033072047
"C07559",0.119017602324223
"C04535",0.475476735483169
"C10765",0.475476735483169
"C06582",0.475476735483169
"C11456",0.475476735483169
"C00588",0.475476735483169
"C11588",0.475476735483169
"C05594",0.475476735483169
"C05594",0.815173893096111
"C06582",0.815173893096111
"C19245",0.815173893096111
"C11456",0.815173893096111
"C00588",0.815173893096111
"C04535",0.815173893096111
"C11588",0.815173893096111
"C10765",0.815173893096111
"C13823",0.215281837531195
"C13910",0.215281837531195
"C08571",0.215281837531195
"C12295",0.215281837531195
"C19420",0.215281837531195
"C08571",0.959713190805584
"C13823",0.959713190805584
"C12295",0.959713190805584
"C13910",0.959713190805584
"C19420",0.959713190805584
"C20673",0.15518537024107
"C10356",0.15518537024107
"C10858",0.15518537024107
"C12449",0.15518537024107
"C13672",0.52018823879067
"C19116",0.779064043458797
"C10659",0.779064043458797
"C14112",0.721302871151585
"C17620",0.754253228707984
"C11406",0.754253228707984
"C11420",0.754253228707984
"C11404",0.754253228707984
"C11417",0.754253228707984
"C20714",0.754253228707984
"C02217",0.754253228707984
"C13945",0.754253228707984
"C01215",0.848107109032186
"C20258",0.848107109032186
"C02727",0.988574003797853
"C12989",0.988574003797853
"C02155",0.988574003797853
"C03846",0.988574003797853
"C01924",0.900117223807739
"C03884",0.900117223807739
"C08302",0.831356691968269
"C08302",0.824744459879122
"C18885",0.826902076355343
"C03793",0.826902076355343
"C01037",0.826902076355343
"C18885",0.361879459911324
"C03793",0.361879459911324
"C01037",0.361879459911324
"C08296",0.136945159190415
"C20635",0.582222026557323
"C07437",0.582222026557323
"C09348",0.582222026557323
"C12345",0.582222026557323
"C02427",0.416741194851502
"C06670",0.0343662680339828
"C06674",0.957337496085437
"C06336",0.957337496085437
"C08266",0.501355833874886
"C05829",0.501355833874886
"C00666",0.534335896851451
"C00680",0.534335896851451
"C16596",0.85734177300704
"C06725",0.85734177300704
"C05635",0.85734177300704
"C17221",0.799232098896794
"C10938",0.731703356126602
"C07904",0.731703356126602
"C10935",0.731703356126602
"C03753",0.702676824529973
"C16151",0.81652400325341
"C09907",0.81652400325341
"C17875",0.831652020360712
"C17853",0.831652020360712
"C09909",0.831652020360712
"C12286",0.625500430326426
"C14698",0.625500430326426
"C12287",0.625500430326426
"C12287",0.173740594312012
"C12286",0.173740594312012
"C14698",0.173740594312012
"C19564",0.972223979033168
"C18957",0.444334328153943
"C18418",0.444334328153943
"C09640",0.444334328153943
"C07577",0.444334328153943
"C09460",0.444334328153943
"C07875",0.444334328153943
"C07481",0.34901500451138
"C07481",0.36592618071106
"C20342",0.360085237049247
"C17497",0.360085237049247
"C20342",0.382419002009357
"C17497",0.382419002009357
"C01297",0.916793213054512
"C17964",0.916793213054512
"C17002",0.138918373542655
"C16937",0.138918373542655
"C14305",0.138918373542655
"C03527",0.44722226037037
"C07723",0.479403921807329
"C16211",0.479403921807329
"C13311",0.498382374363475
"C12306",0.297957160755926
"C09837",0.297957160755926
"C08486",0.297957160755926
"C09863",0.297957160755926
"C12300",0.297957160755926
"C09861",0.297957160755926
"C11338",0.297957160755926
"C12302",0.297957160755926
"C12301",0.297957160755926
"C08486",0.318132970874165
"C09863",0.318132970874165
"C11338",0.318132970874165
"C12300",0.318132970874165
"C12306",0.318132970874165
"C09861",0.318132970874165
"C09837",0.318132970874165
"C12301",0.318132970874165
"C12302",0.318132970874165
"C19430",0.819087386999694
"C12245",0.819087386999694
"C02997",0.819087386999694
"C08511",0.757679041038923
"C20371",0.757679041038923
"C05588",0.757679041038923
"C08511",0.756522629677527
"C05588",0.756522629677527
"C20371",0.756522629677527
"C11799",0.386520993459183
"C06185",0.936036649787825
"C16825",0.825400209933067
"C12298",0.825400209933067
"C16947",0.825400209933067
"C09870",0.825400209933067
"C19109",0.431510128515577
"C06114",0.430812242134021
"C12448",0.0253558042444712
"C10411",0.0253558042444712
"C13831",0.299074105892893
"C13831",0.161299668846584
"C19496",0.618711122067033
"C06318",0.666144731617649
"C04783",0.666144731617649
"C01061",0.666144731617649
"C18314",0.666144731617649
"C05592",0.666144731617649
"C01036",0.666144731617649
"C04642",0.666144731617649
"C06537",0.0247883165283576
"C14759",0.0247883165283576
"C05824",0.640522310855034
"C07131",0.372137128169622
"C08061",0.587038233209443
"C11172",0.587038233209443
"C07491",0.587038233209443
"C18833",0.587038233209443
"C02236",0.0627753706131914
"C18084",0.167520229612317
"C00758",0.167520229612317
"C18085",0.167520229612317
"C00841",0.167520229612317
"C04067",0.261648498613249
"C08992",0.406885081496359
"C18509",0.648611054517397
"C12986",0.401807840214134
"C09921",0.516483005002098
"C00078",0.285851348017198
"C14916",0.285851348017198
"C07839",0.285851348017198
"C00525",0.285851348017198
"C10968",0.285851348017198
"C10743",0.285851348017198
"C00806",0.285851348017198
"C07642",0.304074709192371
"C00248",0.766620662435175
"C00248",0.469647820277081
"C02043",0.165770765644276
"C09961",0.165770765644276
"C10741",0.165770765644276
"C05660",0.165770765644276
"C10846",0.0162623768685094
"C18346",0.884256548170074
"C19058",0.923420826716203
"C14168",0.51294932393797
"C14425",0.51294932393797
"C18956",0.51294932393797
"C14425",0.515644656383059
"C18956",0.515644656383059
"C14168",0.515644656383059
"C19844",0.974695017055666
"C19844",0.187457467122258
"C19844",0.798600550543501
"C01718",0.708973985627056
"C00328",0.708973985627056
"C05647",0.708973985627056
"C10390",0.0671484817717176
"C17846",0.0671484817717176
"C15765",0.0671484817717176
"C16975",0.0671484817717176
"C10451",0.0671484817717176
"C17821",0.0671484817717176
"C04561",0.0671484817717176
"C10430",0.0671484817717176
"C04562",0.0671484817717176
"C04561",0.026398089241194
"C15765",0.026398089241194
"C17821",0.026398089241194
"C10390",0.026398089241194
"C17846",0.026398089241194
"C10451",0.026398089241194
"C04562",0.026398089241194
"C16975",0.026398089241194
"C10430",0.026398089241194
"C11071",0.286769812198956
"C07474",0.286769812198956
"C18619",0.286769812198956
"C14236",0.345786288115225
"C02726",0.115469023520347
"C08491",0.176219720129847
"C16317",0.176219720129847
"C02305",0.131175288577267
"C09946",0.28169538633611
"C07194",0.28169538633611
"C07207",0.828780207091302
"C07513",0.998070715661865
"C07144",0.998070715661865
"C11703",0.998070715661865
"C06546",0.998070715661865
"C07056",0.998070715661865
"C07827",0.542511977063014
"C07827",0.470110483062843
"C16836",0.744726881064468
"C16836",0.744726881064468
"C16836",0.67018611827623
"C16836",0.67018611827623
"C18206",0.202293210752393
"C18206",0.925305422045217
"C11844",0.803416758428252
"C12832",0.978766625523678
"C19268",0.113530957716077
"C01909",0.100793759196742
"C20367",0.291278850646507
"C12027",0.140569004550453
"C16959",0.726720949789771
"C16919",0.726720949789771
"C18672",0.307151906547009
"C03017",0.243190844033608
"C06721",0.0908978331533841
"C03738",0.260141113563376
"C07371",0.804865954244399
"C16831",0.804865954244399
"C00978",0.804865954244399
